project_id,deployment_id,subproject_name,subproject_design,placename,longitude,latitude,start_date,end_date,event_name,event_description,event_type,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,recorded_by,plot_treatment,plot_treatment_description,detection_distance
p197,Plot33-May2019_d54961,Sanctuary Forest,,Plot33-May2019,112.00983,1.41524,2019-03-16 00:00:00,2019-05-06 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot39-July2019_d60266,Sanctuary Forest,,Plot39-July2019,112.02428,1.42094,2019-05-08 00:00:00,2019-05-12 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot30-July2019_d60257,Sanctuary Forest,,Plot30-July2019,112.02754,1.41805,2019-05-08 00:00:00,2019-06-26 00:00:00,,,,None,,None,,SCBI-55,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot03-May2019_d54931,Reserve Forest,,Plot03-May2019,111.98013,1.39128,2019-03-15 00:00:00,2019-05-13 00:00:00,,,,None,,None,,SCBI-65,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot27-July2019_d60254,Sanctuary Forest,,Plot27-July2019,112.00315,1.42940,2019-05-09 00:00:00,2019-07-10 00:00:00,,,,None,,None,,SCBI-97,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot15-July2019_d60242,Buffer Forest,,Plot15-July2019,112.00831,1.41190,2019-05-11 00:00:00,2019-05-15 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot45-May2019_d54973,Sanctuary Forest,,Plot45-May2019,112.01266,1.43755,2019-03-10 00:00:00,2019-04-07 00:00:00,,,,None,,None,,SCBI-91,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot36-May2019_d54964,Sanctuary Forest,,Plot36-May2019,112.02224,1.41936,2019-03-07 00:00:00,2019-05-08 00:00:00,,,,None,,None,,FONZ-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot09-May2019_d54937,Reserve Forest,,Plot09-May2019,112.00162,1.40046,2019-03-06 00:00:00,2019-05-11 00:00:00,,,,None,,None,,NRC-117,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot44-May2019_d54972,Sanctuary Forest,,Plot44-May2019,112.01313,1.44332,2019-03-16 00:00:00,2019-04-14 00:00:00,,,,None,,None,,NRC-129,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot22-July2019_d60249,Sanctuary Forest,,Plot22-July2019,112.01033,1.41866,2019-05-12 00:00:00,2019-06-02 00:00:00,,,,None,,None,,SCBI-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5.8
p197,Plot23-July2019_d60250,Sanctuary Forest,,Plot23-July2019,112.00882,1.42287,2019-05-12 00:00:00,2019-07-08 00:00:00,,,,None,,None,,SCBI 97,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.6
p197,Plot23-May2019_d54951,Sanctuary Forest,,Plot23-May2019,112.00882,1.42287,2019-03-09 00:00:00,2019-03-14 00:00:00,,,,None,,None,,NRC-136,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.6
p197,Plot34-May2019_d54962,Sanctuary Forest,,Plot34-May2019,112.01388,1.41566,2019-03-09 00:00:00,2019-05-11 00:00:00,,,,None,,None,,NRC998,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot43-May2019_d54971,Sanctuary Forest,,Plot43-May2019,112.00675,1.43407,2019-03-14 00:00:00,2019-05-09 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot46-July2019_d60273,Buffer Forest,,Plot46-July2019,112.00732,1.40814,2019-05-12 00:00:00,2019-07-04 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot47-May2019_d54975,Reserve Forest,,Plot47-May2019,111.99307,1.38718,2019-03-14 00:00:00,2019-05-15 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot15-May2019_d54943,Buffer Forest,,Plot15-May2019,112.00831,1.41190,2019-03-11 00:00:00,2019-05-11 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot06-May2019_d54934,Reserve Forest,,Plot06-May2019,111.99057,1.39679,2019-03-17 00:00:00,2019-05-13 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot25-May2019_d54953,Sanctuary Forest,,Plot25-May2019,112.00533,1.42268,2019-03-11 00:00:00,2019-03-16 00:00:00,,,,None,,None,,NRC-81,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot07-May2019_d54935,Reserve Forest,,Plot07-May2019,111.99400,1.40039,2019-03-16 00:00:00,2019-05-12 00:00:00,,,,None,,None,,Cam-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot17-July2019_d60244,Buffer Forest,,Plot17-July2019,112.01824,1.41268,2019-05-08 00:00:00,2019-05-08 00:00:00,,,,None,,None,,SCBI-47,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot38-July2019_d60265,Sanctuary Forest,,Plot38-July2019,112.01743,1.42203,2019-05-12 00:00:00,2019-07-08 00:00:00,,,,None,,None,,SCBI-95,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot37-May2019_d54965,Sanctuary Forest,,Plot37-May2019,112.01308,1.42249,2019-03-09 00:00:00,2019-04-04 00:00:00,,,,None,,None,,NRC-135,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot38-May2019_d54966,Sanctuary Forest,,Plot38-May2019,112.01743,1.42203,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SCBI-95,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot21-May2019_d54949,Sanctuary Forest,,Plot21-May2019,112.00695,1.41658,2019-03-09 00:00:00,2019-05-12 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot13-July2019_d60240,Reserve Forest,,Plot13-July2019,111.99262,1.40981,2019-05-11 00:00:00,2019-07-13 00:00:00,,,,None,,None,,NRC-151,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot43-July2019_d60270,Sanctuary Forest,,Plot43-July2019,112.00675,1.43407,2019-05-09 00:00:00,2019-06-03 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot27-May2019_d54955,Sanctuary Forest,,Plot27-May2019,112.00315,1.42940,2019-03-11 00:00:00,2019-05-09 00:00:00,,,,None,,None,,SCBI-97,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot37-July2019_d60264,Sanctuary Forest,,Plot37-July2019,112.01308,1.42249,2019-05-12 00:00:00,2019-05-21 00:00:00,,,,None,,None,,NRC-135,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot49-July2019_d60276,Buffer Forest,,Plot49-July2019,111.99940,1.41265,2019-05-14 00:00:00,2019-07-10 00:00:00,,,,None,,None,,SCBI-53,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot05-May2019_d54933,Reserve Forest,,Plot05-May2019,111.97807,1.40016,2019-03-15 00:00:00,2019-05-13 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot10-May2019_d54938,Reserve Forest,,Plot10-May2019,111.98550,1.40476,2019-03-17 00:00:00,2019-05-12 00:00:00,,,,None,,None,,OK-61,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot48-May2019_d54976,Reserve Forest,,Plot48-May2019,111.99307,1.38899,2019-03-26 00:00:00,2019-05-15 00:00:00,,,,None,,None,,SI-1003,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot01-May2019_d54929,Reserve Forest,,Plot01-May2019,111.98443,1.38705,2019-03-14 00:00:00,2019-05-14 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot06-July2019_d60233,Reserve Forest,,Plot06-July2019,111.99057,1.39679,2019-05-12 00:00:00,2019-06-29 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot22-May2019_d54950,Sanctuary Forest,,Plot22-May2019,112.01033,1.41866,2019-03-09 00:00:00,2019-05-12 00:00:00,,,,None,,None,,SCBI-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5.8
p197,Plot04-May2019_d54932,Reserve Forest,,Plot04-May2019,111.97739,1.39488,2019-03-15 00:00:00,2019-05-13 00:00:00,,,,None,,None,,NRC101,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot49-May2019_d54977,Buffer Forest,,Plot49-May2019,111.99940,1.41265,2019-03-12 00:00:00,2019-05-13 00:00:00,,,,None,,None,,SCBI-53,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot16-July2019_d60243,Buffer Forest,,Plot16-July2019,112.01359,1.41116,2019-05-11 00:00:00,2019-05-29 00:00:00,,,,None,,None,,SI-1006,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot21-July2019_d60248,Sanctuary Forest,,Plot21-July2019,112.00695,1.41658,2019-05-12 00:00:00,2019-07-07 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot12-July2019_d60239,Reserve Forest,,Plot12-July2019,111.99201,1.40484,2019-05-11 00:00:00,2019-05-20 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot42-July2019_d60269,Sanctuary Forest,,Plot42-July2019,112.00824,1.43917,2019-05-09 00:00:00,2019-07-10 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot38-May2018_d43904,Sanctuary Forest,,Plot38-May2018,112.01743,1.42203,2018-03-26 00:00:00,2018-05-16 00:00:00,,,,None,,None,,FONZ-06,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot31-Mar2019_d51853,Sanctuary Forest,,Plot31-Mar2019,112.01243,1.41957,2019-01-16 00:00:00,2019-03-09 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot42-May2019_d54970,Sanctuary Forest,,Plot42-May2019,112.00824,1.43917,2019-03-10 00:00:00,2019-05-09 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot19-Mar2019_d51841,Buffer Forest,,Plot19-Mar2019,112.00227,1.40526,2019-01-12 00:00:00,2019-03-06 00:00:00,,,,None,,None,,CAM-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot10-July2019_d60237,Reserve Forest,,Plot10-July2019,111.98550,1.40476,2019-05-12 00:00:00,2019-05-15 00:00:00,,,,None,,None,,OK-61,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot19-May2019_d54947,Buffer Forest,,Plot19-May2019,112.00227,1.40526,2019-03-06 00:00:00,2019-04-20 00:00:00,,,,None,,None,,CAM-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot36-July2019_d60263,Sanctuary Forest,,Plot36-July2019,112.02224,1.41936,2019-05-08 00:00:00,2019-07-02 00:00:00,,,,None,,None,,FONZ-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot33-July2019_d60260,Sanctuary Forest,,Plot33-July2019,112.00983,1.41524,2019-05-11 00:00:00,2019-05-24 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot01-July2019_d60228,Reserve Forest,,Plot01-July2019,111.98443,1.38705,2019-05-15 00:00:00,2019-05-15 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot24-May2019_d54952,Sanctuary Forest,,Plot24-May2019,112.00339,1.41835,2019-03-11 00:00:00,2019-05-09 00:00:00,,,,None,,None,,SCBI-88,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot02-July2019_d60229,Reserve Forest,,Plot02-July2019,111.98776,1.38292,2019-05-15 00:00:00,2019-06-13 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot11-May2019_d54939,Reserve Forest,,Plot11-May2019,111.98035,1.40998,2019-03-16 00:00:00,2019-05-12 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot29-Mar2018_d39015,Sanctuary Forest,,Plot29-Mar2018,112.02399,1.41649,2018-01-11 00:00:00,2018-03-22 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot29-July2019_d60256,Sanctuary Forest,,Plot29-July2019,112.02399,1.41649,2019-05-08 00:00:00,2019-06-04 00:00:00,,,,None,,None,,SCBI-80,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot20-Oct2019_d62630,Buffer Forest,,Plot20-Oct2019,112.00363,1.41058,2019-07-04 00:00:00,2019-07-19 00:00:00,,,,None,,None,,SCBI-85,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.4
p197,Plot42-Oct2019_d62652,Sanctuary Forest,,Plot42-Oct2019,112.00824,1.43917,2019-07-10 00:00:00,2019-10-25 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot02-Jan20_d64570,Reserve Forest,,Plot02-Jan20,111.98776,1.38292,2019-10-16 00:00:00,2019-11-07 00:00:00,,,,None,,None,,SCBI-69,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot30-Oct2019_d62640,Sanctuary Forest,,Plot30-Oct2019,112.02754,1.41805,2019-07-05 00:00:00,2019-08-07 00:00:00,,,,None,,None,,SCBI-55,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot38-Oct2019_d62648,Sanctuary Forest,,Plot38-Oct2019,112.01743,1.42203,2019-07-08 00:00:00,2019-10-25 00:00:00,,,,None,,None,,SCBI-95,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot19-Oct2019_d62629,Buffer Forest,,Plot19-Oct2019,112.00227,1.40526,2019-07-04 00:00:00,2019-07-05 00:00:00,,,,None,,None,,CAM-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot45-Oct2019_d62655,Sanctuary Forest,,Plot45-Oct2019,112.01266,1.43755,2019-07-10 00:00:00,2019-10-25 00:00:00,,,,None,,None,,SCBI-91,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot01-Jan20_d64569,Reserve Forest,,Plot01-Jan20,111.98443,1.38705,2019-10-17 00:00:00,2019-12-31 00:00:00,,,,None,,None,,NRC-117,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot50-Oct2019_d62660,Buffer Forest,,Plot50-Oct2019,111.99641,1.42020,2019-07-12 00:00:00,2019-09-20 00:00:00,,,,None,,None,,SCBI-72,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot40-Oct2019_d62650,Sanctuary Forest,,Plot40-Oct2019,112.01592,1.41917,2019-07-07 00:00:00,2019-10-23 00:00:00,,,,None,,None,,NRC-134,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot06-Oct2019_d62616,Reserve Forest,,Plot06-Oct2019,111.99057,1.39679,2019-07-14 00:00:00,2019-07-29 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot37-Oct2019_d62647,Sanctuary Forest,,Plot37-Oct2019,112.01308,1.42249,2019-07-08 00:00:00,2019-07-09 00:00:00,,,,None,,None,,NRC-135,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot21-Oct2019_d62631,Sanctuary Forest,,Plot21-Oct2019,112.00695,1.41658,2019-07-07 00:00:00,2019-10-25 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot16-Oct2019_d62626,Buffer Forest,,Plot16-Oct2019,112.01359,1.41116,2019-07-05 00:00:00,2019-07-27 00:00:00,,,,None,,None,,SI-1006,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot24-Oct2019_d62634,Sanctuary Forest,,Plot24-Oct2019,112.00339,1.41835,2019-07-10 00:00:00,2019-07-15 00:00:00,,,,None,,None,,SCBI-88,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot02-Oct2019_d62612,Reserve Forest,,Plot02-Oct2019,111.98776,1.38292,2019-07-15 00:00:00,2019-09-01 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot43-Oct2019_d62653,Sanctuary Forest,,Plot43-Oct2019,112.00675,1.43407,2019-07-10 00:00:00,2019-10-25 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot05-Oct2019_d62615,Reserve Forest,,Plot05-Oct2019,111.97807,1.40016,2019-07-14 00:00:00,2019-10-10 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot49-Oct2019_d62659,Buffer Forest,,Plot49-Oct2019,111.99940,1.41265,2019-07-12 00:00:00,2019-10-26 00:00:00,,,,None,,None,,SCBI-1010,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot39-Oct2019_d62649,Sanctuary Forest,,Plot39-Oct2019,112.02428,1.42094,2019-07-05 00:00:00,2019-07-24 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot46-Oct2019_d62656,Buffer Forest,,Plot46-Oct2019,112.00732,1.40814,2019-07-04 00:00:00,2019-10-21 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot22-Oct2019_d62632,Sanctuary Forest,,Plot22-Oct2019,112.01033,1.41866,2019-07-07 00:00:00,2019-10-25 00:00:00,,,,None,,None,,SCBI-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5.8
p197,Plot27-Oct2019_d62637,Sanctuary Forest,,Plot27-Oct2019,112.00315,1.42940,2019-07-10 00:00:00,2019-10-21 00:00:00,,,,None,,None,,SCBI-69,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot41-Oct2019_d62651,Sanctuary Forest,,Plot41-Oct2019,112.00906,1.44364,2019-07-10 00:00:00,2019-09-15 00:00:00,,,,None,,None,,SCBI-74,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot04-Oct2019_d62614,Reserve Forest,,Plot04-Oct2019,111.97739,1.39488,2019-07-14 00:00:00,2019-10-17 00:00:00,,,,None,,None,,Cam05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot07-Oct2019_d62617,Reserve Forest,,Plot07-Oct2019,111.99400,1.40039,2019-07-12 00:00:00,2019-10-12 00:00:00,,,,None,,None,,SCBI-1015,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot48-Oct2019_d62658,Reserve Forest,,Plot48-Oct2019,111.99307,1.38899,2019-07-13 00:00:00,2019-08-20 00:00:00,,,,None,,None,,SI-1003,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot09-Oct2019_d62619,Reserve Forest,,Plot09-Oct2019,112.00162,1.40046,2019-07-12 00:00:00,2019-10-16 00:00:00,,,,None,,None,,NRC-117,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot35-Oct2019_d62645,Sanctuary Forest,,Plot35-Oct2019,112.01889,1.41632,2019-07-05 00:00:00,2019-10-23 00:00:00,,,,None,,None,,NRC-142,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9.5
p197,Plot03-Jan20_d64571,Reserve Forest,,Plot03-Jan20,111.98013,1.39128,2019-10-17 00:00:00,2020-01-16 00:00:00,,,,None,,None,,SCBI-65,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot06-Jan20_d64574,Reserve Forest,,Plot06-Jan20,111.99057,1.39679,2019-10-16 00:00:00,2019-10-22 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot05-Jan20_d64573,Reserve Forest,,Plot05-Jan20,111.97807,1.40016,2019-10-17 00:00:00,2019-12-03 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot07-Jan20_d64575,Reserve Forest,,Plot07-Jan20,111.99400,1.40039,2019-10-16 00:00:00,2019-11-29 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot12-Jan20_d64580,Reserve Forest,,Plot12-Jan20,111.99201,1.40484,2019-10-14 00:00:00,2020-01-17 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot28-Jan20_d64596,Sanctuary Forest,,Plot28-Jan20,112.02124,1.41436,2019-10-23 00:00:00,2020-01-09 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot16-Jan20_d64584,Buffer Forest,,Plot16-Jan20,112.01359,1.41116,2019-10-21 00:00:00,2020-01-09 00:00:00,,,,None,,None,,SI-1006,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot45-Jan20_d64613,Sanctuary Forest,,Plot45-Jan20,112.01266,1.43755,2019-10-25 00:00:00,2020-01-10 00:00:00,,,,None,,None,,NRC-21,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot35-Jan20_d64603,Sanctuary Forest,,Plot35-Jan20,112.01889,1.41632,2019-10-23 00:00:00,2020-01-09 00:00:00,,,,None,,None,,NRC-142,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9.5
p197,Plot38-Jan20_d64606,Sanctuary Forest,,Plot38-Jan20,112.01743,1.42203,2019-10-25 00:00:00,2020-01-12 00:00:00,,,,None,,None,,SCBI-95,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot21-Jan20_d64589,Sanctuary Forest,,Plot21-Jan20,112.00695,1.41658,2019-10-25 00:00:00,2020-01-13 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot49-Jan20_d64617,Buffer Forest,,Plot49-Jan20,111.99940,1.41265,2019-10-26 00:00:00,2019-10-29 00:00:00,,,,None,,None,,SCBI-53,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot13-Jan20_d64581,Reserve Forest,,Plot13-Jan20,111.99262,1.40981,2019-10-14 00:00:00,2019-11-27 00:00:00,,,,None,,None,,NRC-151,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot36-Jan20_d64604,Sanctuary Forest,,Plot36-Jan20,112.02224,1.41936,2019-10-24 00:00:00,2020-01-09 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot47-Jan20_d64615,Reserve Forest,,Plot47-Jan20,111.99307,1.38718,2019-10-16 00:00:00,2019-12-16 00:00:00,,,,None,,None,,SCBI-47,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot29-Jan20_d64597,Sanctuary Forest,,Plot29-Jan20,112.02399,1.41649,2019-10-23 00:00:00,2020-01-09 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot18-Jan20_d64586,Buffer Forest,,Plot18-Jan20,112.00639,1.40089,2019-10-20 00:00:00,2019-11-01 00:00:00,,,,None,,None,,SCBI-78,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot26-Jan20_d64594,Sanctuary Forest,,Plot26-Jan20,112.00652,1.42851,2019-10-21 00:00:00,2019-12-10 00:00:00,,,,None,,None,,SI-1001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot32-Jan20_d64600,Sanctuary Forest,,Plot32-Jan20,112.01208,1.41732,2019-10-23 00:00:00,2020-01-12 00:00:00,,,,None,,None,,WLS-12,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
